customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
XV9FCWQCF9,Female,1,Yes,Yes,6,Yes,Yes,No,No internet service,No,No internet service,No,No,No,One year,Yes,Mailed check,88.04,528.24,Yes
17P8FJ8KP2,Male,0,Yes,Yes,26,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),61.27,1593.02,Yes
RYLQWGET1O,Male,1,No,No,22,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),36.96,813.12,Yes
LUFHUNXWGM,Female,0,No,No,15,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.27,1369.05,No
2V6VH83UUP,Female,1,No,No,40,No,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.17,2886.8,No
9Q09OI0K70,Female,1,No,Yes,35,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,85.05,2976.75,No
VEVDG16D8M,Male,1,No,Yes,50,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,111.96,5598.0,No
FHBKY8KNUN,Female,0,No,No,34,No,No,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,110.42,3754.28,No
FI2MZQR1P5,Male,1,No,Yes,41,No,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),37.94,1555.54,Yes
3QDZW8ZV42,Male,0,No,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),24.79,123.95,No
GQGMN07KPX,Male,0,No,Yes,40,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,81.93,3277.2,No
29GJ09CUT1,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.58,5775.64,No
M0N5UUCOIM,Female,1,Yes,No,68,No,Yes,No,Yes,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),116.04,7890.72,Yes
IPMQ35MXJX,Male,0,Yes,Yes,40,No,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.94,3117.6,No
5Y6G04S5W1,Male,1,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),63.38,2028.16,No
STCCU2CJXK,Male,0,Yes,Yes,35,No,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,23.05,806.75,Yes
PNMR2JPWVG,Male,0,Yes,No,39,No,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Mailed check,113.3,4418.7,Yes
X1F6I4ZQT5,Female,1,Yes,No,25,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),107.02,2675.5,Yes
6EH57BK9RV,Female,1,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.66,353.3,No
MNOS2HNY6R,Female,1,Yes,No,61,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,105.17,6415.37,No
RWZ28X60IE,Female,1,Yes,Yes,27,No,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,91.39,2467.53,No
YU3REZHATC,Female,1,No,Yes,53,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,35.63,1888.39,No
AJQY414AJR,Male,1,Yes,Yes,33,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,73.21,2415.93,Yes
OFA1DVQ0HE,Male,0,No,Yes,30,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,95.64,2869.2,No
GL4Q8C4J4Y,Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,111.35,7349.1,Yes
V4LFXQ1YA5,Female,1,Yes,Yes,29,No,No phone service,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,75.68,2194.72,Yes
TY9ZCZRG6T,Female,1,No,No,45,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),77.8,3501.0,Yes
209SCJKNBT,Female,1,No,No,6,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),95.33,571.98,Yes
SE716Q029D,Male,1,Yes,No,34,No,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.78,1828.52,Yes
27BDSG3KWP,Female,0,No,No,34,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Mailed check,35.92,1221.28,Yes
RQB310X1P3,Male,0,No,No,66,No,No phone service,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),67.76,4472.16,No
22I1A2GDD4,Male,0,Yes,No,53,Yes,No,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,83.87,4445.11,No
A1A38PYXP5,Female,0,Yes,Yes,5,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,54.37,271.85,Yes
1ZRQFQ24YG,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),114.9,1149.0,No
QEPJDYI15K,Male,0,No,Yes,60,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),117.1,7026.0,No
ZYKHM144T1,Female,1,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,30.56,1008.48,Yes
HFPHNHSVCG,Female,0,Yes,No,54,No,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,29.07,1569.78,Yes
I87BJ7WHVO,Male,1,No,No,33,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),28.31,934.23,Yes
AG9HQP139E,Female,1,No,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.57,1299.9,Yes
E0DZ96OW65,Female,0,No,Yes,35,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),94.92,3322.2,No
6SP7WMT9JA,Male,1,Yes,Yes,57,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,44.96,2562.72,No
Z9STDBL2LX,Female,1,No,No,52,No,Yes,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.72,5237.44,Yes
SYBEPV25UO,Female,0,No,No,18,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.49,1214.82,Yes
BZOIQZ6LQT,Male,0,No,No,8,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.38,539.04,No
0GNMT9TYT3,Female,0,Yes,Yes,46,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,70.53,3244.38,Yes
RYV6YXFFIF,Male,1,No,No,37,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),62.02,2294.74,Yes
Q5FKMWQBJW,Male,1,Yes,Yes,61,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,82.87,5055.07,Yes
RTUW98JWFX,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),73.92,369.6,Yes
MFWM9T54VC,Female,0,No,Yes,51,No,No phone service,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),69.8,3559.8,No
Q8UWZTKO7J,Male,1,No,No,53,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),86.95,4608.35,No
V5WF309AA7,Male,0,No,No,25,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.15,1028.75,No
GAO0E8D5WJ,Male,1,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,43.61,1526.35,No
ETYM9PGF0T,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,36.2,1665.2,No
267TLI1PNZ,Male,1,Yes,Yes,54,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,One year,No,Electronic check,101.84,5499.36,No
UYICWVK12Q,Male,0,No,No,44,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),23.88,1050.72,No
L8ORPKKHN3,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,53.99,3401.37,No
6CHLJP8P49,Female,0,Yes,No,8,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,109.86,878.88,No
7NQY29LLKU,Male,0,Yes,Yes,10,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),75.34,753.4,No
KA21S32G5P,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,99.95,3998.0,No
0M2HJHNV9M,Female,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),70.28,4146.52,Yes
AV3R0LSQHP,Female,0,Yes,Yes,54,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,67.49,3644.46,No
W4L8G21NWN,Male,1,Yes,Yes,8,Yes,No,DSL,No,No,No internet service,Yes,No,No,One year,Yes,Mailed check,32.33,258.64,Yes
UOHPP3DDNL,Female,1,No,Yes,17,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.73,1304.41,Yes
XLYRTQTEV1,Male,0,No,No,25,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),62.56,1564.0,Yes
UQ7HZ64V2Q,Female,0,No,No,25,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.88,1972.0,Yes
ZICLUSFYII,Female,1,Yes,No,30,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),86.3,2589.0,No
SVA5F031BM,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),62.08,1489.92,No
MVIX478UD9,Female,0,Yes,Yes,57,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),38.32,2184.24,No
8PBBRN8E7X,Male,0,Yes,Yes,69,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,110.61,7632.09,No
9BUYD09W9K,Male,1,No,No,60,No,No phone service,No,No internet service,No,No,No,Yes,No,Two year,No,Mailed check,81.84,4910.4,Yes
5WRW1VRY1L,Male,1,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,86.15,3015.25,No
V6WEWXCHPT,Male,1,Yes,Yes,42,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),31.65,1329.3,Yes
FNZHWHXFRZ,Female,0,No,No,38,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Electronic check,32.39,1230.82,No
MYTMFRNHIU,Female,1,No,No,22,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,64.82,1426.04,Yes
Q71N473A31,Female,1,Yes,Yes,50,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,71.21,3560.5,No
D2GWHYV2Z1,Male,1,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,58.65,2639.25,Yes
YBIWGHF4OJ,Female,0,Yes,No,59,Yes,No,No,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),38.86,2292.74,No
U4N4OKB2JP,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),36.14,1517.88,No
WSXY8DH8LP,Female,1,No,No,63,No,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),54.51,3434.13,Yes
YWUB6O3OKA,Female,1,No,No,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,101.86,4991.14,Yes
DH4J3137XR,Female,1,No,No,53,No,No phone service,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Electronic check,77.05,4083.65,No
TUAVBG4MKP,Female,1,Yes,Yes,1,No,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),23.05,23.05,Yes
P5JL58BK1Q,Male,0,Yes,Yes,54,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,24.41,1318.14,Yes
YYJ287K7S4,Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,32.94,658.8,No
5QDMC7NR0J,Male,0,Yes,Yes,23,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.32,2422.36,No
IHVZHJI7F9,Female,0,Yes,Yes,33,No,No,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),79.75,2631.75,No
6LAY3REF4U,Female,1,Yes,Yes,65,No,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.24,6515.6,Yes
KYQ43KEJCQ,Female,1,No,No,24,No,No phone service,No,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Electronic check,63.62,1526.88,No
SCV8YOOMEL,Male,0,Yes,Yes,40,No,Yes,No,No,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),101.03,4041.2,Yes
1QAR5K4745,Female,1,No,No,51,No,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,111.86,5704.86,No
A8I6K7SMX7,Female,1,Yes,No,43,Yes,No,No,No,No,No,No internet service,No internet service,No,One year,No,Electronic check,71.18,3060.74,No
YSPEDQ8RL2,Male,0,Yes,Yes,42,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),80.73,3390.66,Yes
HQFAJPZ013,Female,1,Yes,No,34,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.41,3039.94,No
0U5JS8AE5B,Female,0,No,No,4,No,No,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Credit card (automatic),63.7,254.8,No
YR4GRF9KJL,Female,1,Yes,No,65,No,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.09,4880.85,Yes
ON4VJTIAV1,Male,0,No,Yes,71,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,40.97,2908.87,Yes
H5PN7YAOW9,Female,0,Yes,Yes,49,No,No phone service,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),35.69,1748.81,Yes
FG00M60TZX,Female,1,No,No,63,No,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,111.4,7018.2,Yes
6H3JYWHG5P,Male,0,No,No,14,No,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),91.22,1277.08,Yes
25T072V0HG,Female,0,Yes,No,35,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,102.19,3576.65,Yes
TGTDE8JCMI,Female,1,Yes,No,35,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,20.76,726.6,No
PRRAAWOWFL,Female,1,No,No,60,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,110.99,6659.4,No
V7LEZXYSYL,Female,1,No,Yes,17,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,109.96,1869.32,Yes
7YEOL0ZXQ1,Female,0,No,No,72,No,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),76.55,5511.6,No
V7PUZJK4EC,Female,1,Yes,Yes,42,Yes,No,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),43.2,1814.4,Yes
PT0HVOWVN2,Male,0,No,Yes,42,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),64.44,2706.48,Yes
6JC15YFDQY,Female,0,No,No,54,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.68,4140.72,Yes
NQ9AT8VGG4,Male,0,No,Yes,67,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.94,1804.98,Yes
R4769RE76W,Male,0,Yes,Yes,70,No,No,No,No,No internet service,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),49.92,3494.4,Yes
TD5F4H3N1J,Female,0,Yes,No,31,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,87.76,2720.56,No
J2PPIQ26UZ,Female,0,Yes,Yes,13,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.47,1215.11,Yes
KDGJAV0TXC,Male,1,Yes,Yes,3,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,No,Electronic check,72.88,218.64,Yes
OS3S6Y9HW1,Male,0,No,Yes,43,No,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Mailed check,62.16,2672.88,Yes
DVSMDRAQ9U,Female,0,No,No,1,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),56.79,56.79,No
BVSDQYRSP7,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,61.83,680.13,No
AL5Z95BMER,Female,1,No,No,61,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,64.97,3963.17,No
4ZYCYLUXRY,Female,1,Yes,No,58,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),103.44,5999.52,Yes
1SJCA0JWL8,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,98.14,5005.14,No
97VC0FCZ6Q,Female,1,Yes,No,63,Yes,No phone service,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,104.04,6554.52,No
VMUJMHMOTC,Female,1,Yes,Yes,43,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,113.06,4861.58,No
UF2AVWV5B7,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),105.31,631.86,No
1W3M2UXID9,Female,0,No,No,49,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,88.14,4318.86,No
VRZQ5I8X7E,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,86.12,3272.56,Yes
1OD6YFW56R,Male,0,No,Yes,45,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,77.33,3479.85,Yes
5MLZTA3RTV,Female,1,No,Yes,46,No,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,33.36,1534.56,Yes
EAPYOP3CUD,Female,0,Yes,Yes,61,No,Yes,No,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,108.56,6622.16,No
YRMG4E3T0J,Male,0,No,No,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),117.57,2939.25,No
PVK57W35K1,Male,0,Yes,Yes,40,No,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),69.68,2787.2,Yes
QNQFLV1HFV,Male,1,No,Yes,44,No,No phone service,No,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),81.07,3567.08,No
9EG3OVB2R5,Male,1,No,Yes,61,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),72.18,4402.98,No
91C9KSVC4X,Male,1,No,Yes,63,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),61.17,3853.71,No
RDI2CT5J3N,Female,1,No,Yes,55,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),23.53,1294.15,No
8P0VJ5NM9J,Male,1,No,Yes,42,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,28.07,1178.94,No
